employee_code,employee_name,email,role,department,manager,avg_login_time,avg_logout_time,login_frequency,weekend_logins,night_logins,failed_logins,usb_usage,files_accessed,large_file_transfers,external_emails,total_emails,web_browsing,job_search,after_hours_activity,unique_devices,avg_session_duration,O,C,E,A,N
EZT0640,Eagan Zephania Talley,Eagan.Zephania.Talley@dtaa.com,Technician,3 - FieldService,Hedwig Regina Livingston,12.122008547008546,20.195999999999998,2.6,0,2,0,0.0,0,0,18,36,29,0,52,2,7.398268398268398,12,15,27,39,27
BAK0964,Beatrice Alexis Kidd,Beatrice.Alexis.Kidd@dtaa.com,ProductionLineWorker,3 - Assembly,Sandra Beverly Diaz,7.264473684210526,16.284684684684688,1.2666666666666666,0,0,2,0.0,0,0,4,12,12,0,0,1,9.023873873873873,25,16,22,18,28
JCC0225,Jack Carlos Cannon,Jack.Carlos.Cannon@dtaa.com,ITAdmin,6 - Security,Frances Alisa Wiggins,10.624516908212561,12.974695863746959,4.6,0,52,1,0.0,0,0,64,142,133,2,106,99,0.623550724637681,47,45,40,15,18
EMW0105,Erich Malik Wolf,Erich.Malik.Wolf@dtaa.com,AdministrativeAssistant,3 - Engineering,Rose Hanae Yates,9.218421052631578,18.27432432432433,1.2666666666666666,0,0,1,0.0,0,0,62,138,114,2,0,1,9.057657657657657,35,40,17,41,34
SJF0094,Shea Jane Franks,Shea.Jane.Franks@dtaa.com,MaterialsEngineer,3 - Engineering,Ainsley MacKensie Doyle,7.509210526315789,15.52972972972973,1.2666666666666666,0,0,1,0.0,0,0,64,121,108,0,0,1,8.023423423423424,35,19,16,44,30
CSJ0340,Charity Stacey Jennings,Charity.Stacey.Jennings@dtaa.com,Technician,3 - FieldService,Garrett Nicholas Solomon,7.2478070175438605,18.266666666666662,1.2666666666666666,0,0,0,0.0,0,0,23,35,33,0,0,1,11.018918918918919,45,24,19,38,25
JHP0583,Jorden Helen Pierce,Jorden.Helen.Pierce@dtaa.com,ProductionLineWorker,3 - Assembly,Whilemina Pandora England,11.344086021505374,17.22413793103448,3.1,13,4,0,185.0,334,18,6,14,20,0,14,2,5.832065217391304,37,25,40,42,37
HSD0457,Hollee Shannon Dudley,Hollee.Shannon.Dudley@dtaa.com,ProductionLineWorker,3 - Assembly,Armando Albert Walter,8.003070175438598,18.001351351351353,1.2666666666666666,0,0,0,0.0,0,0,3,11,12,0,0,1,9.999099099099098,38,19,20,42,27
PGC0066,Prescott Giacomo Conley,Prescott.Giacomo.Conley@dtaa.com,AdministrativeAssistant,2 - SoftwareManagement,Vance Ira Alston,7.954385964912282,18.022972972972973,1.2666666666666666,0,0,1,0.0,0,0,51,132,122,0,0,1,10.07072072072072,32,39,28,43,26
WDV0573,Wang Dean Vasquez,Wang.Dean.Vasquez@dtaa.com,ProductionLineWorker,3 - Assembly,Whilemina Pandora England,10.600584795321637,16.329166666666666,1.9,0,9,1,0.0,0,0,5,10,9,0,16,3,5.376023391812866,48,36,13,31,33
QRM0739,Quail Rana Mclean,Quail.Rana.Mclean@dtaa.com,Salesman,2 - Sales,Lysandra Chastity Brennan,8.045726495726495,16.783333333333335,1.3,0,0,0,680.0,1761,76,61,168,165,2,0,2,8.539035087719299,33,11,26,29,30
ASS0517,Alfreda Sierra Savage,Alfreda.Sierra.Savage@dtaa.com,Technician,3 - FieldService,Burke Randall Burnett,10.948774509803924,17.01711711711712,2.2666666666666666,0,0,1,0.0,0,0,13,36,29,0,0,1,6.039800995024876,36,35,47,44,32
ESH0283,Eve Shaeleigh Holman,Eve.Shaeleigh.Holman@dtaa.com,MechanicalEngineer,3 - Engineering,Rose Hanae Yates,10.056746031746032,18.048015873015874,1.4,0,0,2,29.0,523,25,37,106,95,0,0,6,7.790873015873015,44,30,35,18,31
WBC0192,Whoopi Britanney Camacho,Whoopi.Britanney.Camacho@dtaa.com,Manager,3 - Contracts,Kirby Bo Pollard,9.573744292237443,17.271367521367523,2.433333333333333,0,0,0,27.0,80,5,52,172,172,0,0,2,7.661805555555556,47,36,39,39,27
PLH0715,Penelope Lysandra Hayes,Penelope.Lysandra.Hayes@dtaa.com,ProductionLineWorker,3 - Assembly,Alan Benjamin Holder,7.741666666666665,16.81666666666667,1.2666666666666666,0,0,1,0.0,0,0,5,11,11,1,0,1,9.076576576576576,42,37,19,37,29
KJG0910,Kermit Jonas Gould,Kermit.Jonas.Gould@dtaa.com,Technician,3 - FieldService,Blythe Veda Cooke,9.253508771929827,18.2490990990991,1.2666666666666666,0,0,0,0.0,0,0,18,33,29,0,0,1,8.996396396396397,37,10,31,18,29
DBW0483,Deborah Barbara White,Deborah.Barbara.White@dtaa.com,Salesman,2 - Sales,Bert Jason Henderson,8.272368421052633,17.257207207207205,1.2666666666666666,0,0,0,0.0,0,0,61,177,176,0,0,1,8.989639639639643,17,16,25,21,37
KBC0054,Kyla Blythe Carter,Kyla.Blythe.Carter@dtaa.com,Scientist,1 - Research,Summer Leilani Boyer,8.454824561403507,17.56891891891892,1.2666666666666666,0,0,0,0.0,0,0,26,100,95,0,0,1,9.115765765765767,42,43,17,41,32
KNB0022,Keane Nicholas Blevins,Keane.Nicholas.Blevins@dtaa.com,HumanResourceSpecialist,2 - EmployeeRelations,Blaze Trevor Stone,7.456578947368421,15.551801801801801,1.2666666666666666,0,0,0,0.0,0,0,74,139,131,1,0,1,8.097747747747748,22,38,45,16,30
PIS0522,Paula Isabelle Santiago,Paula.Isabelle.Santiago@dtaa.com,Technician,3 - FieldService,Burke Randall Burnett,11.132629107981222,16.20703703703704,2.3666666666666667,0,0,0,0.0,0,0,14,36,29,0,0,3,4.755,44,26,48,40,35
ADD0846,Aretha Dorothy Deleon,Aretha.Dorothy.Deleon@dtaa.com,ProductionLineWorker,3 - Assembly,Amy Lucy Chen,8.499999999999998,19.49684684684685,1.2666666666666666,0,0,0,0.0,0,0,5,13,10,0,0,1,11.001801801801802,18,19,25,12,35
NKP0236,Nicholas Kato Pennington,Nicholas.Kato.Pennington@dtaa.com,ComputerProgrammer,2 - SoftwareManagement,Vance Ira Alston,7.921794871794873,17.73684210526316,1.3,0,1,0,27.0,61,2,30,100,103,0,1,1,9.559649122807016,45,41,19,40,31
VLB0647,Valentine Lucian Benjamin,Valentine.Lucian.Benjamin@dtaa.com,Technician,3 - FieldService,Hedwig Regina Livingston,9.19684684684685,21.299999999999997,1.2333333333333334,0,0,0,0.0,0,0,17,37,29,0,43,1,12.103153153153153,48,40,42,47,24
DKB0631,Dai Keely Bullock,Dai.Keely.Bullock@dtaa.com,Technician,3 - FieldService,Hedwig Regina Livingston,9.208333333333336,21.244594594594595,1.2666666666666666,0,0,2,0.0,0,0,22,36,29,0,44,1,12.037387387387389,34,18,14,46,31
KES0729,Kylie Elizabeth Santos,Kylie.Elizabeth.Santos@dtaa.com,Salesman,2 - Sales,Lysandra Chastity Brennan,9.905472636815922,16.768859649122806,2.2333333333333334,0,0,0,0.0,0,0,54,178,165,0,0,2,6.795959595959595,20,10,24,45,31
IBB0696,Isadora Buffy Brewer,Isadora.Buffy.Brewer@dtaa.com,ProductionLineWorker,3 - Assembly,Alan Benjamin Holder,9.735353535353537,16.560964912280703,2.2,0,0,2,167.0,189,9,7,11,11,0,0,2,6.755897435897436,47,13,36,16,33
BLL0929,Bethany Lydia Lyons,Bethany.Lydia.Lyons@dtaa.com,ComputerScientist,2 - SoftwareManagement,Caleb Mason Ball,7.182894736842105,16.327927927927927,1.2666666666666666,0,0,0,0.0,0,0,25,96,112,0,0,1,9.146846846846845,44,49,10,41,39
HAH0248,Hector Abraham Hayes,Hector.Abraham.Hayes@dtaa.com,MechanicalEngineer,3 - Engineering,Harper Price Harris,7.961403508771929,17.072522522522526,1.2666666666666666,0,0,1,0.0,0,0,29,111,100,0,0,1,9.112612612612612,33,43,22,18,29
NBC0412,Nyssa Britanney Carver,Nyssa.Britanney.Carver@dtaa.com,SystemsEngineer,3 - Engineering,Hadassah Riley Baker,7.976315789473683,18.000900900900902,1.2666666666666666,0,0,0,0.0,0,0,67,120,105,0,0,1,10.026576576576575,14,25,18,18,31
CRP0456,Cade Rajah Patterson,Cade.Rajah.Patterson@dtaa.com,ProductionLineWorker,3 - Assembly,Armando Albert Walter,7.932894736842105,18.059909909909912,1.2666666666666666,0,0,1,0.0,0,0,3,11,11,0,0,1,10.12927927927928,37,41,28,43,30
JIG0128,Josephine Indira Garza,Josephine.Indira.Garza@dtaa.com,MechanicalEngineer,2 - ManufacturingEngineering,Fritz Dale Ellison,8.19078947368421,19.319819819819823,1.2666666666666666,0,0,0,0.0,0,0,52,108,98,0,0,1,11.13108108108108,25,45,35,18,27
IJR0825,Ivor Jelani Robbins,Ivor.Jelani.Robbins@dtaa.com,ProductionLineWorker,3 - Assembly,Amy Lucy Chen,8.442543859649124,19.549549549549553,1.2666666666666666,0,0,0,0.0,0,0,7,13,10,0,0,1,11.109909909909907,38,42,39,46,32
ESH0135,Elaine Sonya Hughes,Elaine.Sonya.Hughes@dtaa.com,ProductionLineWorker,3 - Assembly,Shannon Chantale Price,8.996052631578948,17.99864864864865,1.2666666666666666,0,0,1,0.0,0,0,9,12,10,0,0,1,9.005855855855856,35,22,32,44,28
RHO0732,Risa Hillary Obrien,Risa.Hillary.Obrien@dtaa.com,Salesman,2 - Sales,Lysandra Chastity Brennan,10.747872340425532,13.846505376344087,3.1333333333333333,0,8,0,162.0,184,7,60,174,172,0,34,3,2.750709219858157,20,10,21,19,34
DGW0752,Dennis Gray Wilson,Dennis.Gray.Wilson@dtaa.com,Salesman,2 - Sales,Lysandra Chastity Brennan,9.627864583333334,17.03873873873874,2.1333333333333333,0,0,1,0.0,0,0,82,177,175,0,0,1,7.374867724867725,40,46,20,40,14
HPR0585,Hillary Piper Riddle,Hillary.Piper.Riddle@dtaa.com,ProductionLineWorker,3 - Assembly,Whilemina Pandora England,10.38203125,18.554504504504504,2.1333333333333333,0,0,1,0.0,0,0,7,12,10,0,0,1,8.133862433862433,34,46,15,46,35
TBT0461,Teagan Briar Townsend,Teagan.Briar.Townsend@dtaa.com,ProductionLineWorker,3 - Assembly,Armando Albert Walter,7.9539473684210495,18.03468468468468,1.2666666666666666,0,0,0,0.0,0,0,4,12,11,0,0,1,10.081981981981983,43,42,13,30,28
SAK0375,Sonia Anne Kirkland,Sonia.Anne.Kirkland@dtaa.com,ITAdmin,6 - Security,Francis Brian Armstrong,11.134547461368655,13.262777777777776,5.033333333333333,0,76,1,0.0,0,0,59,130,115,0,151,110,0.46577777777777774,16,20,27,16,31
BJH0811,Blaze Jakeem Hahn,Blaze.Jakeem.Hahn@dtaa.com,ComputerProgrammer,2 - SoftwareManagement,Sara Gail George,8.459649122807017,20.54054054054054,1.2666666666666666,0,0,0,0.0,0,0,49,114,95,2,43,1,12.082432432432432,48,39,44,14,40
TVS0006,Thomas Vladimir Stokes,Thomas.Vladimir.Stokes@dtaa.com,VicePresident,,Mona Susan Shannon,10.751690821256037,15.635,2.3,0,0,0,0.0,0,0,141,322,285,0,0,3,4.779656862745097,43,43,37,20,41
FAW0032,Frances Alisa Wiggins,Frances.Alisa.Wiggins@dtaa.com,Manager,6 - Security,Fatima Ulla Mcclure,7.4907894736842096,15.515315315315316,1.2666666666666666,0,0,0,0.0,0,0,55,176,157,0,0,1,8.024774774774775,43,24,17,37,37
WSR0241,Wanda Samantha Rogers,Wanda.Samantha.Rogers@dtaa.com,ComputerProgrammer,2 - SoftwareManagement,Vance Ira Alston,8.834814814814814,17.319318181818183,1.5,0,0,0,0.0,0,0,41,117,110,0,0,5,7.785606060606059,35,27,15,25,29
LRW0970,Lilah Renee Wagner,Lilah.Renee.Wagner@dtaa.com,ProductionLineWorker,3 - Assembly,Sandra Beverly Diaz,7.2144736842105255,16.266216216216215,1.2666666666666666,0,0,0,0.0,0,0,2,12,11,0,0,1,9.052702702702703,10,26,39,22,28
ZMC0284,Zachary Myles Cardenas,Zachary.Myles.Cardenas@dtaa.com,MechanicalEngineer,3 - Engineering,Rose Hanae Yates,9.212719298245613,18.289639639639642,1.2666666666666666,0,0,0,0.0,0,0,45,106,95,0,0,1,9.078378378378378,42,33,41,30,31
SAC0687,Samantha Audrey Curtis,Samantha.Audrey.Curtis@dtaa.com,ComputerScientist,2 - SoftwareManagement,Aurora Tatiana Payne,8.947368421052632,19.0563063063063,1.2666666666666666,0,0,0,0.0,0,0,53,95,95,0,0,1,10.11036036036036,20,49,37,19,22
CKB0427,Cathleen Kelsey Burke,Cathleen.Kelsey.Burke@dtaa.com,TestEngineer,3 - Engineering,Cameron Noel Elliott,7.966666666666669,17.051801801801805,1.2666666666666666,0,0,0,0.0,0,0,55,103,103,0,0,1,9.087837837837839,38,38,36,43,37
BTS0011,Blaze Trevor Stone,Blaze.Trevor.Stone@dtaa.com,Director,2 - EmployeeRelations,Halla Cathleen Simmons,7.457894736842104,15.5454954954955,1.2666666666666666,0,0,0,0.0,0,0,69,213,220,0,0,1,8.08918918918919,25,42,16,25,29
IIA0092,Ingrid Irene Atkins,Ingrid.Irene.Atkins@dtaa.com,MaterialsEngineer,3 - Engineering,Ainsley MacKensie Doyle,7.457456140350878,15.539639639639644,1.2666666666666666,0,0,0,0.0,0,0,48,107,113,0,0,1,8.085135135135134,39,30,42,14,27
WKD0013,Wesley Kasper Duffy,Wesley.Kasper.Duffy@dtaa.com,Director,4 - Safety,Halla Cathleen Simmons,9.863888888888889,17.22936507936508,1.4,0,2,0,0.0,0,0,75,201,190,0,4,2,7.267460317460319,42,36,40,27,34
JNJ0556,Jaden Nicole Johnston,Jaden.Nicole.Johnston@dtaa.com,ComputerScientist,2 - SoftwareManagement,Stephanie Briar Harrington,8.9640350877193,18.054954954954955,1.2666666666666666,0,0,0,682.0,1672,85,52,103,95,2,0,1,9.09279279279279,43,45,22,33,34
TLH0648,Tarik Linus Hubbard,Tarik.Linus.Hubbard@dtaa.com,Technician,3 - FieldService,Hedwig Regina Livingston,9.221491228070176,21.292792792792795,1.2666666666666666,0,0,0,0.0,0,0,15,35,29,0,41,1,12.072522522522522,32,35,18,24,26
IBP0883,Iona Brenda Payne,Iona.Brenda.Payne@dtaa.com,Technician,3 - FieldService,Blythe Veda Cooke,11.21986301369863,16.472727272727273,2.433333333333333,0,7,1,0.0,0,0,16,35,30,0,13,1,5.5410958904109595,30,25,15,11,17
WAS0254,William Aristotle Sampson,William.Aristotle.Sampson@dtaa.com,ElectricalEngineer,3 - Engineering,Dylan Tiger Terry,9.476455026455028,16.80540540540541,2.1,0,0,0,0.0,0,0,61,104,109,0,0,1,7.290591397849462,43,37,16,18,35
QNP0216,Quemby Nita Pollard,Quemby.Nita.Pollard@dtaa.com,ITAdmin,6 - Security,Frances Alisa Wiggins,10.273266219239375,12.454279279279278,4.966666666666667,0,64,1,0.0,0,0,65,129,134,0,130,107,0.43277027027027015,19,35,39,26,34
KLM0639,Katelyn Lani Murray,Katelyn.Lani.Murray@dtaa.com,Technician,3 - FieldService,Hedwig Regina Livingston,9.249099099099098,21.242342342342344,1.2333333333333334,0,0,1,0.0,0,0,15,35,29,0,42,1,11.993243243243246,20,15,24,40,26
AIB0948,Ariel Ina Barrett,Ariel.Ina.Barrett@dtaa.com,ProductionLineWorker,3 - Assembly,Sandra Beverly Diaz,9.244514767932488,14.599652777777777,2.6333333333333333,0,0,0,677.0,346,19,6,12,13,0,0,5,4.640170940170941,42,31,27,20,31
RBB0485,Raphael Benjamin Bryan,Raphael.Benjamin.Bryan@dtaa.com,Salesman,2 - Sales,Bert Jason Henderson,8.209649122807019,17.281981981981982,1.2666666666666666,0,0,0,0.0,0,0,96,178,173,0,0,1,9.075225225225223,40,40,35,30,26
RZC0746,Robert Zeus Cox,Robert.Zeus.Cox@dtaa.com,Salesman,2 - Sales,Lysandra Chastity Brennan,10.1328125,16.55684523809524,3.2,26,0,1,0.0,0,0,121,253,492,0,0,4,6.2147368421052605,15,38,33,43,26
MDM0976,Myles Donovan Macias,Myles.Donovan.Macias@dtaa.com,HumanResourceSpecialist,1 - Personnel,Bethany Xerxes Johnson,7.943421052631581,18.03333333333333,1.2666666666666666,0,0,0,0.0,0,0,37,138,121,0,0,1,10.092342342342342,41,40,38,20,31
XBN0229,Xandra Briar Nielsen,Xandra.Briar.Nielsen@dtaa.com,Scientist,1 - Research,Jackson Linus Wilkerson,7.982894736842105,18.98378378378378,1.2666666666666666,0,0,0,0.0,0,0,41,106,95,0,0,1,11.002252252252253,34,16,17,40,29
SMH0291,Shaeleigh MacKenzie Harris,Shaeleigh.MacKenzie.Harris@dtaa.com,ProductionLineWorker,3 - Assembly,Shannon Chantale Price,11.109803921568625,17.056878306878314,3.4,26,0,0,0.0,0,0,11,16,30,0,0,2,5.563531353135313,23,22,10,24,32
MHG0244,Matthew Harper Glass,Matthew.Harper.Glass@dtaa.com,MechanicalEngineer,3 - Engineering,Harper Price Harris,7.9486842105263165,17.06846846846847,1.2666666666666666,0,0,0,0.0,0,0,49,105,101,1,0,1,9.12117117117117,42,46,21,15,22
RAS0432,Robert Aristotle Stevenson,Robert.Aristotle.Stevenson@dtaa.com,TestEngineer,3 - Engineering,Cameron Noel Elliott,9.748958333333334,17.049999999999997,2.1333333333333333,0,0,0,0.0,0,0,48,114,99,0,0,1,7.268518518518518,44,47,40,41,16
EIP0997,Emily Illana Perry,Emily.Illana.Perry@dtaa.com,ElectricalEngineer,2 - ManufacturingEngineering,Fritz Dale Ellison,8.202631578947367,19.25900900900901,1.2666666666666666,0,0,1,0.0,0,0,65,112,97,6,0,1,11.05945945945946,42,28,20,25,34
EMW0772,Elvis Marshall Walton,Elvis.Marshall.Walton@dtaa.com,Technician,3 - FieldService,Blaine Helen Cervantes,8.767499999999998,16.492307692307694,1.3333333333333333,0,0,0,30.0,46,2,19,32,29,0,0,2,7.6611111111111105,46,41,20,12,28
SBQ0786,Sasha Britanney Quinn,Sasha.Britanney.Quinn@dtaa.com,LabManager,1 - Research,Summer Leilani Boyer,8.23421052631579,17.26666666666667,1.2666666666666666,0,0,2,0.0,0,0,56,144,152,0,0,1,9.033783783783784,41,17,19,44,34
PDH0716,Phelan Dieter Hendricks,Phelan.Dieter.Hendricks@dtaa.com,ProductionLineWorker,3 - Assembly,Alan Benjamin Holder,9.869212962962962,16.3875,2.4,0,0,4,158.0,351,21,4,12,11,0,0,3,6.439436619718308,40,16,14,10,24
GZB0469,George Zachery Burch,George.Zachery.Burch@dtaa.com,ProductionLineWorker,3 - Assembly,Armando Albert Walter,7.942543859649124,18.01801801801802,1.2666666666666666,0,0,3,0.0,0,0,2,11,10,0,0,1,10.077927927927927,46,39,22,45,28
NMB0972,Naomi Meredith Baxter,Naomi.Meredith.Baxter@dtaa.com,ProductionLineWorker,3 - Assembly,Sandra Beverly Diaz,7.215350877192981,16.281981981981986,1.2666666666666666,0,0,1,0.0,0,0,7,12,11,0,0,1,9.067567567567568,45,22,17,20,29
ONL0276,Octavia Nora Leblanc,Octavia.Nora.Leblanc@dtaa.com,ComputerScientist,3 - Engineering,Gage Kaden Odonnell,7.201754385964911,17.306306306306308,1.2666666666666666,0,0,0,0.0,0,0,41,105,111,0,0,1,10.105855855855856,48,46,17,41,20
MBJ0312,Meghan Brianna Jensen,Meghan.Brianna.Jensen@dtaa.com,Salesman,2 - Sales,Meredith Ainsley Wolf,9.797652582159625,15.728070175438598,2.3666666666666667,0,0,0,228.0,187,17,83,181,184,0,0,2,5.890000000000001,22,45,49,12,26
DRR0242,Daphne Ruby Reilly,Daphne.Ruby.Reilly@dtaa.com,ComputerProgrammer,2 - SoftwareManagement,Vance Ira Alston,8.024113475177305,18.007608695652173,1.5666666666666667,9,0,1,0.0,0,0,57,136,188,0,0,1,9.982246376811592,39,19,40,41,33
AJH0175,Aurora Jael Hopkins,Aurora.Jael.Hopkins@dtaa.com,Salesman,2 - Sales,Meredith Ainsley Wolf,8.541472868217054,14.82777777777778,1.4333333333333333,0,4,0,29.0,36,0,78,172,165,0,8,1,6.521825396825397,19,19,16,33,37
LQP0508,Lester Quamar Pearson,Lester.Quamar.Pearson@dtaa.com,Technician,3 - FieldService,Burke Randall Burnett,11.118162393162391,15.980333333333332,2.6,0,0,1,0.0,0,0,14,37,29,0,0,3,4.348701298701299,26,44,21,40,27
DVW0103,Dante Vaughan Weber,Dante.Vaughan.Weber@dtaa.com,SystemsEngineer,3 - Engineering,Gage Kaden Odonnell,7.202192982456139,17.293243243243243,1.2666666666666666,0,0,0,0.0,0,0,52,117,112,0,0,1,10.092792792792794,40,45,44,21,29
SMB0804,Sierra Margaret Barker,Sierra.Margaret.Barker@dtaa.com,Scientist,1 - Research,Sasha Britanney Quinn,8.250438596491227,17.238738738738736,1.2666666666666666,0,0,0,0.0,0,0,47,104,95,0,0,1,8.990990990990992,38,10,19,36,33
KBG0549,Kylie Brielle Greer,Kylie.Brielle.Greer@dtaa.com,Scientist,1 - Research,Honorato Ivan Wall,10.032850241545894,17.700854700854702,2.3,0,0,0,26.0,93,2,78,117,96,0,0,3,7.495833333333334,16,19,37,10,32
BAH0875,Brianna Aretha Hopper,Brianna.Aretha.Hopper@dtaa.com,Salesman,2 - Sales,Hashim Damon Dudley,9.168666666666667,15.381632653061226,1.6666666666666667,1,8,3,0.0,0,0,77,186,180,0,16,3,6.189333333333335,43,19,26,17,30
JAV0361,Joseph Alan Vaughan,Joseph.Alan.Vaughan@dtaa.com,ITAdmin,6 - Security,Francis Brian Armstrong,10.558823529411764,12.677960526315792,5.1,0,78,0,0.0,0,0,57,128,116,0,156,111,0.38104575163398685,36,45,40,45,33
COM0321,Claire Olivia Martin,Claire.Olivia.Martin@dtaa.com,Salesman,2 - Sales,Meredith Ainsley Wolf,7.753947368421052,15.767567567567568,1.2666666666666666,0,0,2,0.0,0,0,84,180,173,0,0,1,8.018918918918919,38,18,34,18,27
CCC0393,Chaim Chadwick Chang,Chaim.Chadwick.Chang@dtaa.com,ComputerProgrammer,2 - SoftwareManagement,Jocelyn Bree Mccray,7.974122807017544,19.03873873873874,1.2666666666666666,0,0,0,0.0,0,0,56,109,95,0,0,1,11.065315315315315,35,30,40,16,26
QSV0778,Quintessa Shana Vance,Quintessa.Shana.Vance@dtaa.com,Technician,3 - FieldService,Blaine Helen Cervantes,8.495614035087721,16.549549549549546,1.2666666666666666,0,0,1,0.0,0,0,16,36,29,0,0,1,8.058558558558559,17,23,36,35,33
BMC0547,Britanni Marah Cash,Britanni.Marah.Cash@dtaa.com,Physicist,1 - Research,Honorato Ivan Wall,8.004824561403508,18.014414414414418,1.2666666666666666,0,0,1,0.0,0,0,40,101,99,0,0,1,10.012162162162165,41,18,22,21,35
AWM0764,Akeem William Mayer,Akeem.William.Mayer@dtaa.com,Technician,3 - FieldService,Blaine Helen Cervantes,8.477631578947369,16.51936936936937,1.2666666666666666,0,0,0,0.0,0,0,23,36,29,0,0,1,8.043693693693694,47,37,39,42,36
FXF0957,Felicia Xantha Farley,Felicia.Xantha.Farley@dtaa.com,ProductionLineWorker,3 - Assembly,Sandra Beverly Diaz,7.256578947368421,16.284234234234237,1.2666666666666666,0,0,0,0.0,0,0,3,13,11,0,0,1,9.030180180180178,35,25,47,36,28
SVS0871,Sylvia Velma Sweet,Sylvia.Velma.Sweet@dtaa.com,Salesman,2 - Sales,Hashim Damon Dudley,10.257708333333332,16.20320512820513,2.6666666666666665,0,0,0,0.0,0,0,83,176,175,1,0,3,4.918354430379748,23,15,34,28,33
DJS0682,Dexter Jamal Simon,Dexter.Jamal.Simon@dtaa.com,SoftwareEngineer,2 - SoftwareManagement,Aurora Tatiana Payne,8.984210526315788,19.004954954954954,1.2666666666666666,0,0,1,0.0,0,0,55,107,95,1,0,1,10.025675675675673,22,23,36,13,30
NHE0919,Nigel Harrison Estrada,Nigel.Harrison.Estrada@dtaa.com,Scientist,1 - Research,Lillith Adena Matthews,10.556467661691542,19.529729729729734,2.2333333333333334,0,0,0,0.0,0,0,48,104,95,0,0,1,8.938131313131315,25,16,32,21,24
MPT0376,Meredith Pamela Tanner,Meredith.Pamela.Tanner@dtaa.com,Mathematician,1 - Research,Kim Dara Sullivan,10.207630522088355,15.110666666666669,2.7666666666666666,7,0,0,94.0,238,15,42,115,100,0,0,3,4.467073170731707,19,37,41,48,35
AQD0820,Akeem Quamar Davenport,Akeem.Quamar.Davenport@dtaa.com,SoftwareEngineer,2 - SoftwareManagement,Sara Gail George,8.455701754385966,20.546846846846844,1.2666666666666666,0,0,0,0.0,0,0,45,114,95,0,62,1,12.094594594594595,41,31,27,24,39
YEV0793,Yardley Ezra Vang,Yardley.Ezra.Vang@dtaa.com,Scientist,1 - Research,Sasha Britanney Quinn,8.196052631578949,17.279729729729734,1.2666666666666666,0,0,2,0.0,0,0,56,104,95,1,0,1,9.085585585585585,40,37,42,15,22
ZCF0590,Zane Cadman Fields,Zane.Cadman.Fields@dtaa.com,ProductionLineWorker,3 - Assembly,Whilemina Pandora England,8.456140350877194,18.522972972972973,1.2666666666666666,0,0,0,0.0,0,0,8,12,10,0,0,1,10.068468468468469,42,42,42,25,31
KQC0708,Kevyn Quin Charles,Kevyn.Quin.Charles@dtaa.com,ProductionLineWorker,3 - Assembly,Alan Benjamin Holder,7.7824561403508765,16.782882882882888,1.2666666666666666,0,0,3,0.0,0,0,4,12,11,0,0,1,9.004954954954956,34,18,39,42,23
CQH0701,Caldwell Quamar Head,Caldwell.Quamar.Head@dtaa.com,ProductionLineWorker,3 - Assembly,Alan Benjamin Holder,9.5770202020202,16.807657657657657,2.2,0,0,0,27.0,48,2,8,10,11,0,0,1,7.1979487179487185,35,50,39,50,32
PDW0259,Patricia Denise Wright,Patricia.Denise.Wright@dtaa.com,ElectricalEngineer,3 - Engineering,Dylan Tiger Terry,9.732191780821918,15.774603174603177,2.433333333333333,0,0,0,0.0,0,0,58,108,103,0,0,6,5.654166666666667,43,32,38,36,33
FWM0707,Fitzgerald Wayne Miranda,Fitzgerald.Wayne.Miranda@dtaa.com,ProductionLineWorker,3 - Assembly,Alan Benjamin Holder,7.705701754385965,16.7981981981982,1.2666666666666666,0,0,1,0.0,0,0,6,11,11,0,0,1,9.093693693693693,50,36,35,18,34
HDS0367,Hayes Drake Stephenson,Hayes.Drake.Stephenson@dtaa.com,ITAdmin,6 - Security,Francis Brian Armstrong,11.214230019493177,13.107683215130026,5.7,0,61,2,315.0,738,41,66,129,115,0,543,100,0.6573099415204677,50,42,16,30,19
